680	0
681	0
682	0
683	4
684	0
685	7
686	9
687	8
688	0
689	8
690	8
691	4
692	9
693	8
694	8
695	8
696	4
697	3
698	0
699	6
700	0
701	8
702	3
703	0
704	6
705	8
706	3
707	3
708	3
709	8
710	0
711	8
712	9
713	6
714	0
715	9
716	4
717	0
718	4
719	9
720	6
721	8
722	9
723	1
724	9
725	3
726	6
727	9
728	3
729	5
730	3
731	6
732	9
733	3
734	9
735	6
736	4
737	5
738	9
739	3
740	7
741	6
742	9
743	8
744	9
745	2
746	3
747	4
748	5
749	3
750	7
751	3
752	9
753	6
754	6
755	8
756	8
757	9
758	8
759	8
760	7
761	3
762	9
763	7
764	0
765	0
766	0
767	1
768	6
769	9
770	7
771	9
772	9
773	9
774	5
775	7
776	9
777	7
778	8
779	3
780	8
781	0
782	5
783	6
784	3
785	8
786	6
787	3
788	8
789	9
790	3
791	3
792	8
793	9
794	3
795	3
796	5
797	3
798	5
799	3
800	8
801	0
802	0
803	7
804	5
805	8
806	5
807	9
808	0
809	4
810	0
811	3
812	3
813	3
814	9
815	5
816	8
817	8
818	8
819	4
820	5
821	8
822	6
823	3
824	7
825	8
826	5
827	9
828	8
829	8
830	0
831	9
832	9
833	3
834	5
835	7
836	8
837	3
838	5
839	8
840	8
841	8
842	5
843	6
844	9
845	5
846	8
847	9
848	5
849	5
850	0
851	8
852	5
853	9
854	5
855	0
856	8
857	0
858	0
859	6
860	0
861	9
862	8
863	9
864	5
865	5
866	6
867	0
868	8
869	0
870	0
871	5
872	3
873	6
874	7
875	9
876	9
877	0
878	5
879	6
880	8
881	8
882	6
883	7
884	8
885	9
886	8
887	0
888	5
889	9
890	4
891	8
892	4
893	8
894	3
895	9
896	3
897	8
898	8
899	3
900	3
901	5
902	9
903	3
904	9
905	8
906	4
907	9
908	9
909	3
910	9
911	5
912	3
913	4
914	5
915	3
916	8
917	9
918	6
919	7
920	0
921	0
922	8
923	9
924	3
925	8
926	9
927	0
928	0
929	5
930	9
931	0
932	0
933	8
934	0
935	9
936	3
937	9
938	4
939	8
940	3
941	8
942	9
943	6
944	8
945	3
946	7
947	8
948	8
949	1
950	0
951	9
952	8
953	4
954	4
955	7
956	3
957	3
958	3
959	0
960	8
961	9
962	0
963	9
964	6
965	0
966	7
967	0
968	4
969	8
970	8
971	9
972	7
973	3
974	7
975	3
976	8
977	5
978	5
979	6
980	3
981	0
982	4
983	8
984	8
985	3
986	3
987	6
988	8
989	0
990	8
991	7
992	8
993	5
994	4
995	5
996	5
997	0
998	8
999	8
1000	0
1001	3
1002	3
1003	5
1004	3
1005	3
1006	6
1007	8
1008	8
1009	5
1010	0
1011	8
1012	9
1013	8
1014	9
1015	3
1016	8
1017	8
1018	7
1019	8
1020	5
1021	3
1022	3
1023	8
1024	3
1025	0
1026	9
1027	8
1028	3
1029	6
1030	7
1031	3
1032	3
1033	9
1034	8
1035	0
1036	0
1037	3
1038	9
1039	3
1040	0
1041	8
1042	9
1043	9
1044	6
1045	6
1046	0
1047	3
1048	9
1049	7
1050	0
1051	8
1052	3
1053	3
1054	3
1055	0
1056	7
1057	3
1058	5
1059	0
1060	6
1061	3
1062	3
1063	9
1064	0
1065	8
1066	8
1067	0
1068	8
1069	0
1070	3
1071	6
1072	7
1073	9
1074	3
1075	6
1076	9
1077	6
1078	3
1079	3
1080	5
1081	0
1082	3
1083	3
1084	8
1085	8
1086	0
1087	5
1088	3
1089	5
1090	8
1091	8
1092	3
1093	6
1094	8
1095	8
1096	8
1097	0
1098	0
1099	8
1100	7
1101	8
1102	7
1103	4
1104	7
1105	8
1106	9
1107	3
1108	8
1109	5
1110	8
1111	0
1112	3
1113	9
1114	0
1115	7
1116	8
1117	0
1118	3
1119	3
1120	3
1121	6
1122	5
1123	9
1124	5
1125	0
1126	0
1127	3
1128	8
1129	6
1130	0
1131	4
1132	4
1133	8
1134	9
1135	9
1136	5
1137	6
1138	6
1139	8
1140	6
1141	9
1142	3
1143	5
1144	8
1145	3
1146	5
1147	6
1148	9
1149	6
1150	9
1151	9
1152	3
1153	0
1154	6
1155	5
1156	3
1157	5
1158	4
1159	3
1160	0
1161	6
1162	7
1163	3
1164	9
1165	0
1166	3
1167	9
1168	3
1169	6
1170	5
1171	8
1172	9
1173	1
1174	5
1175	0
1176	6
1177	8
1178	8
1179	0
1180	6
1181	8
1182	9
1183	9
1184	0
1185	5
1186	3
1187	5
1188	6
1189	7
1190	9
1191	7
1192	9
1193	3
1194	9
1195	8
1196	9
1197	9
1198	0
1199	0
1200	4
1201	3
1202	9
1203	6
1204	0
1205	9
1206	3
1207	3
1208	0
1209	9
1210	9
1211	8
1212	8
1213	3
1214	8
1215	8
1216	5
1217	3
1218	6
1219	9
1220	5
1221	8
1222	0
1223	9
1224	5
1225	6
1226	8
1227	3
1228	9
1229	3
1230	5
1231	8
1232	7
1233	5
1234	3
1235	6
1236	5
1237	3
1238	4
1239	8
1240	4
1241	8
1242	5
1243	6
1244	5
1245	8
1246	9
1247	9
1248	9
1249	9
1250	9
1251	8
1252	8
1253	8
1254	4
1255	3
1256	9
1257	3
1258	3
1259	8
1260	9
1261	5
1262	8
1263	5
1264	8
1265	6
1266	3
1267	9
1268	5
1269	4
1270	3
1271	4
1272	9
1273	3
1274	5
1275	6
1276	4
1277	0
1278	9
1279	3
1280	4
1281	8
1282	6
1283	8
1284	9
1285	3
1286	0
1287	6
1288	8
1289	6
1290	3
1291	5
1292	9
1293	7
1294	9
1295	4
1296	3
1297	3
1298	3
1299	6
1300	0
1301	4
1302	3
1303	9
1304	5
1305	7
1306	9
1307	9
1308	0
1309	0
1310	9
1311	7
1312	8
1313	9
1314	4
1315	0
1316	3
1317	8
1318	3
1319	4
1320	4
1321	8
1322	6
1323	3
1324	3
1325	8
1326	9
1327	8
1328	3
1329	9
1330	6
1331	0
1332	6
1333	8
1334	9
1335	3
1336	3
1337	3
1338	6
1339	6
1340	3
1341	8
1342	9
1343	3
1344	8
1345	3
1346	8
1347	7
1348	6
1349	9
1350	7
1351	1
1352	8
1353	8
1354	7
1355	3
1356	8
1357	3
1358	8
1359	8
1360	4
1361	5
1362	5
1363	8
1364	8
1365	8
1366	3
1367	9
1368	9
1369	9
1370	0
1371	7
1372	0
1373	8
1374	8
1375	9
1376	5
1377	8
1378	9
1379	4
1380	8
1381	3
1382	8
1383	8
1384	7
1385	5
1386	6
1387	8
1388	3
1389	5
1390	8
1391	5
1392	6
1393	5
1394	8
1395	5
1396	9
1397	0
1398	3
1399	9
1400	8
1401	6
1402	3
1403	6
1404	7
1405	5
1406	3
1407	3
1408	8
1409	8
1410	0
1411	8
1412	8
1413	8
1414	0
1415	8
1416	3
1417	8
1418	9
1419	9
1420	8
1421	9
1422	7
1423	0
1424	8
1425	6
1426	8
1427	5
1428	3
1429	9
1430	9
1431	0
1432	0
1433	8
1434	6
1435	6
1436	8
1437	5
1438	5
1439	4
1440	6
1441	8
1442	8
1443	5
1444	9
1445	8
1446	8
1447	9
1448	8
1449	8
1450	9
1451	9
1452	7
1453	9
1454	9
1455	7
1456	3
1457	6
1458	0
1459	1
1460	3
1461	6
1462	3
1463	0
1464	9
1465	3
1466	8
1467	7
1468	7
1469	6
1470	4
1471	9
1472	9
1473	9
1474	8
1475	7
1476	3
1477	8
1478	3
1479	3
1480	9
1481	9
1482	3
1483	9
1484	8
1485	1
1486	5
1487	7
1488	3
1489	0
1490	0
1491	6
1492	4
1493	3
1494	9
1495	9
1496	4
1497	8
1498	9
1499	8
1500	4
1501	0
1502	8
1503	8
1504	6
1505	6
1506	0
1507	9
1508	7
1509	7
1510	0
1511	1
1512	3
1513	3
1514	0
1515	6
1516	9
1517	8
1518	3
1519	9
1520	8
1521	0
1522	9
1523	2
1524	4
1525	3
1526	8
1527	9
1528	9
1529	8
1530	8
1531	6
1532	3
1533	0
1534	0
1535	8
1536	8
1537	9
1538	3
1539	3
1540	8
1541	8
1542	0
1543	0
1544	3
1545	7
1546	5
1547	9
1548	5
1549	7
1550	3
1551	5
1552	4
1553	3
1554	0
1555	6
1556	0
1557	5
1558	9
1559	9
1560	8
1561	9
1562	8
1563	8
1564	3
1565	4
1566	8
1567	3
1568	8
1569	4
1570	3
1571	3
1572	6
1573	8
1574	6
1575	0
1576	9
1577	5
1578	0
1579	0
1580	8
1581	0
1582	8
1583	0
1584	9
1585	8
1586	3
1587	5
1588	3
1589	2
1590	7
1591	3
1592	3
1593	8
1594	8
1595	3
1596	4
1597	8
1598	3
1599	9
1600	3
1601	9
1602	9
1603	8
1604	8
1605	5
1606	3
1607	8
1608	3
1609	5
1610	7
1611	8
1612	4
1613	5
1614	3
1615	9
1616	0
1617	0
1618	3
1619	8
1620	9
1621	6
1622	0
1623	7
1624	9
1625	3
1626	3
1627	9
1628	9
1629	8
1630	3
1631	8
1632	8
1633	8
1634	3
1635	7
1636	3
1637	8
1638	0
1639	0
1640	0
1641	0
1642	9
1643	7
1644	0
1645	3
1646	8
1647	3
1648	3
1649	8
1650	9
1651	9
1652	9
1653	5
1654	3
1655	3
1656	9
1657	9
1658	6
1659	9
1660	3
1661	4
1662	3
1663	3
1664	4
1665	3
1666	9
1667	8
1668	3
1669	9
1670	9
1671	3
1672	9
1673	0
1674	7
1675	0
1676	5
1677	9
1678	5
1679	5
1680	8
1681	8
1682	8
1683	8
1684	8
1685	9
1686	8
1687	8
1688	4
1689	5
1690	9
1691	8
1692	5
1693	8
1694	9
1695	5
1696	6
1697	8
1698	8
1699	3
1700	8
1701	9
1702	9
1703	5
1704	5
1705	3
1706	9
1707	5
1708	4
1709	5
1710	9
1711	8
1712	3
1713	4
1714	7
1715	8
1716	0
1717	8
1718	8
1719	7
1720	8
1721	9
1722	5
1723	3
1724	6
1725	8
1726	9
1727	0
1728	8
1729	3
1730	8
1731	8
1732	8
1733	3
1734	6
1735	2
1736	8
1737	4
1738	8
1739	0
1740	8
1741	4
1742	8
1743	8
1744	0
1745	3
1746	1
1747	7
1748	6
1749	3
1750	8
1751	0
1752	3
1753	9
1754	8
1755	9
1756	9
1757	0
1758	9
1759	6
1760	3
1761	5
1762	9
1763	5
1764	8
1765	9
1766	7
1767	3
1768	6
1769	5
1770	8
1771	3
1772	3
1773	3
1774	5
1775	8
1776	3
1777	8
1778	3
1779	2
1780	9
1781	3
1782	9
1783	3
1784	0
1785	3
1786	9
1787	9
1788	6
1789	4
1790	9
1791	9
1792	0
1793	3
1794	9
1795	8
1796	5
1797	0
1798	9
1799	3
1800	3
1801	1
1802	9
1803	3
1804	5
1805	3
1806	5
1807	8
1808	4
1809	0
1810	0
1811	0
1812	3
1813	9
1814	6
1815	3
1816	3
1817	4
1818	8
1819	9
1820	6
1821	9
1822	9
1823	9
1824	5
1825	0
1826	8
1827	3
1828	5
1829	9
1830	3
1831	4
1832	9
1833	3
1834	8
1835	0
1836	5
1837	0
1838	7
1839	9
1840	4
1841	2
1842	9
1843	6
1844	9
1845	3
1846	8
1847	6
1848	8
1849	4
1850	9
1851	9
1852	5
1853	5
1854	9
1855	7
1856	9
1857	8
1858	6
1859	5
1860	8
1861	5
1862	8
1863	8
1864	5
1865	8
1866	5
1867	8
1868	3
1869	7
1870	0
1871	3
1872	3
1873	5
1874	8
1875	9
1876	8
1877	8
1878	8
1879	8
1880	3
1881	8
1882	0
1883	0
1884	9
1885	3
1886	8
1887	3
1888	7
1889	9
1890	5
1891	8
1892	1
1893	0
1894	3
1895	0
1896	5
1897	9
1898	9
1899	0
1900	6
1901	4
1902	5
1903	9
1904	0
1905	6
1906	6
1907	9
1908	9
1909	3
1910	5
1911	3
1912	8
1913	3
1914	9
1915	3
1916	0
1917	8
1918	3
1919	3
1920	0
1921	3
1922	8
1923	5
1924	9
1925	5
1926	9
1927	3
1928	5
1929	5
1930	3
1931	0
1932	0
1933	0
1934	8
1935	0
1936	3
1937	3
1938	6
1939	7
1940	8
1941	5
1942	6
1943	5
1944	5
1945	3
1946	8
1947	3
1948	0
1949	3
1950	0
1951	3
1952	8
1953	7
1954	8
1955	3
1956	8
1957	4
1958	3
1959	8
1960	3
1961	5
1962	5
1963	9
1964	9
1965	8
1966	8
1967	5
1968	9
1969	3
1970	5
1971	5
1972	8
1973	8
1974	9
1975	0
1976	5
1977	2
1978	5
1979	9
1980	8
1981	6
1982	7
1983	8
1984	3
1985	3
1986	4
1987	6
1988	0
1989	7
1990	3
1991	8
1992	6
1993	9
1994	9
1995	0
1996	5
1997	9
1998	3
1999	4
2000	8
2001	0
2002	8
2003	7
2004	9
2005	8
2006	8
2007	9
2008	0
2009	5
2010	0
2011	5
2012	4
2013	6
2014	0
2015	6
2016	1
2017	6
2018	3
2019	7
2020	0
2021	5
2022	6
2023	8
2024	4
2025	8
2026	5
2027	4
2028	3
2029	9
2030	6
2031	5
2032	7
2033	3
2034	8
2035	3
2036	5
2037	9
2038	0
2039	9
2040	8
2041	0
2042	3
2043	3
2044	2
2045	0
2046	8
2047	3
2048	8
2049	9
2050	9
2051	8
2052	3
2053	0
2054	3
2055	4
2056	3
2057	0
2058	4
2059	3
2060	9
2061	9
2062	3
2063	3
2064	8
2065	7
2066	9
2067	8
2068	3
2069	9
2070	8
2071	0
2072	0
2073	9
2074	6
2075	8
2076	9
2077	4
2078	6
2079	3
2080	6
2081	9
2082	3
2083	9
2084	5
2085	8
2086	9
2087	5
2088	8
2089	7
2090	0
2091	7
2092	8
2093	3
2094	3
2095	3
2096	8
2097	8
2098	3
2099	9
2100	9
2101	6
2102	3
2103	5
2104	5
2105	9
2106	7
2107	0
2108	0
2109	4
2110	9
2111	9
2112	0
2113	9
2114	3
2115	0
2116	8
2117	3
2118	9
2119	9
2120	0
2121	3
2122	4
2123	8
2124	8
2125	3
2126	0
2127	6
2128	4
2129	9
2130	0
2131	8
2132	8
2133	4
2134	0
2135	5
2136	0
2137	6
2138	8
2139	3
2140	5
2141	6
2142	8
2143	8
2144	8
2145	0
2146	0
2147	6
2148	4
2149	6
2150	7
2151	8
2152	8
2153	9
2154	5
2155	4
2156	6
2157	6
2158	9
2159	5
2160	3
2161	0
2162	9
2163	5
2164	6
2165	0
2166	8
2167	0
2168	0
2169	1
2170	5
2171	3
2172	4
2173	8
2174	0
2175	9
2176	0
2177	9
2178	9
2179	7
2180	3
2181	8
2182	9
2183	8
2184	3
2185	0
2186	9
2187	6
2188	6
2189	5
2190	4
2191	4
2192	8
2193	6
2194	7
2195	7
2196	3
2197	7
2198	5
2199	8
2200	9
2201	0
2202	9
2203	9
2204	7
2205	3
2206	5
2207	5
2208	7
2209	5
2210	3
2211	6
2212	5
2213	6
2214	8
2215	4
2216	7
2217	9
2218	4
2219	0
2220	6
2221	0
2222	3
2223	0
2224	3
2225	8
2226	3
2227	0
2228	8
2229	6
2230	3
2231	4
2232	8
2233	4
2234	6
2235	5
2236	3
2237	5
2238	7
2239	6
2240	3
2241	9
2242	6
2243	3
2244	7
2245	5
2246	7
2247	0
2248	5
2249	0
2250	9
2251	4
2252	6
2253	8
2254	5
2255	0
2256	5
2257	8
2258	7
2259	5
2260	3
2261	8
2262	8
2263	3
2264	9
2265	9
2266	7
2267	9
2268	9
2269	3
2270	0
2271	8
2272	0
2273	9
2274	8
2275	5
2276	9
2277	3
2278	4
2279	7
2280	9
2281	3
2282	0
2283	3
2284	6
2285	9
2286	5
2287	6
2288	9
2289	4
2290	5
2291	9
2292	5
2293	5
2294	7
2295	3
2296	9
2297	6
2298	9
2299	0
2300	5
2301	6
2302	5
2303	9
2304	3
2305	8
2306	4
2307	3
2308	0
2309	5
2310	8
2311	0
2312	8
2313	0
2314	9
2315	8
2316	0
2317	9
2318	6
2319	4
2320	1
2321	9
2322	8
2323	5
2324	7
2325	3
2326	0
2327	3
2328	3
2329	3
2330	3
2331	6
2332	0
2333	9
2334	8
2335	8
2336	3
2337	3
2338	5
2339	3
2340	6
2341	7
2342	7
2343	5
2344	8
2345	0
2346	8
2347	8
2348	5
2349	0
2350	8
2351	8
2352	9
2353	8
2354	3
2355	9
2356	9
2357	3
2358	8
2359	8
2360	0
2361	9
2362	9
2363	3
2364	8
2365	9
2366	9
2367	5
2368	7
2369	3
2370	3
2371	3
2372	9
2373	7
2374	0
2375	8
2376	9
2377	4
2378	8
2379	3
2380	8
2381	8
2382	8
2383	8
2384	5
2385	8
2386	0
2387	7
2388	0
2389	7
2390	9
2391	0
2392	8
2393	6
2394	0
2395	9
2396	9
2397	9
2398	3
2399	1
2400	4
2401	7
2402	9
2403	8
2404	4
2405	8
2406	8
2407	7
2408	0
2409	0
2410	0
2411	9
2412	8
2413	0
2414	0
2415	0
2416	3
2417	3
2418	3
2419	0
2420	7
2421	5
2422	8
2423	3
2424	5
2425	4
2426	8
2427	0
2428	9
2429	7
2430	6
2431	4
2432	5
2433	8
2434	3
2435	5
2436	3
2437	9
2438	3
2439	8
2440	5
2441	3
2442	6
2443	8
2444	0
2445	0
2446	5
2447	0
2448	6
2449	3
2450	9
2451	9
2452	0
2453	3
2454	9
2455	4
2456	9
2457	3
2458	6
2459	8
2460	8
2461	3
2462	8
2463	8
2464	3
2465	4
2466	4
2467	7
2468	0
2469	9
2470	1
2471	8
2472	8
2473	5
2474	9
2475	0
2476	6
2477	6
2478	8
2479	7
2480	8
2481	5
2482	7
2483	9
2484	8
2485	7
2486	5
2487	0
2488	6
2489	0
2490	3
2491	3
2492	7
2493	7
2494	5
2495	5
2496	8
2497	5
2498	5
2499	9
2500	8
2501	3
2502	9
2503	5
2504	0
2505	9
2506	3
2507	2
2508	3
2509	1
2510	8
2511	4
2512	8
2513	6
2514	8
2515	3
2516	8
2517	3
2518	9
2519	5
2520	0
2521	3
2522	3
2523	9
2524	0
2525	4
2526	6
2527	0
2528	3
2529	6
2530	0
2531	1
2532	3
2533	0
2534	0
2535	9
2536	5
2537	8
2538	3
2539	7
2540	3
2541	9
2542	9
2543	9
2544	8
2545	3
2546	7
2547	6
2548	6
2549	9
2550	9
2551	3
2552	8
2553	1
2554	6
2555	0
2556	3
2557	9
2558	3
2559	8
2560	3
2561	0
2562	4
2563	5
2564	3
2565	6
2566	4
2567	3
2568	8
2569	7
2570	9
2571	9
2572	7
2573	8
2574	3
2575	8
2576	5
2577	5
2578	8
2579	3
2580	8
2581	9
2582	9
2583	3
2584	4
2585	3
2586	8
2587	0
2588	9
2589	4
2590	7
2591	0
2592	7
2593	8
2594	0
2595	8
2596	0
2597	3
2598	1
2599	8
2600	5
2601	3
2602	6
2603	5
2604	7
2605	8
2606	3
2607	7
2608	9
2609	3
2610	0
2611	8
2612	3
2613	8
2614	0
2615	0
2616	0
2617	9
2618	9
2619	0
2620	4
2621	0
2622	8
2623	3
2624	1
2625	3
2626	3
2627	8
2628	5
2629	0
2630	3
2631	0
2632	9
2633	1
2634	3
2635	0
2636	0
2637	0
2638	8
